# Logfile created on 2025-09-09 17:34:39 +0200 by logger.rb/v1.6.0
2025-09-09 17:34:40 +0200: Memory Usage (458972K) : via4_drw has 143658 polygons
2025-09-09 17:34:40 +0200: Memory Usage (458972K) : metal5_drw has 886 polygons
2025-09-09 17:34:40 +0200: Memory Usage (458972K) : metal5_pin has 248 polygons
2025-09-09 17:34:40 +0200: Memory Usage (458972K) : metal5_mask has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (458972K) : metal5_filler has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (458972K) : metal5_nofill has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (459228K) : metal5_slit has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (459228K) : metal5_text has 248 polygons
2025-09-09 17:34:40 +0200: Memory Usage (459228K) : metal5_opc has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (459228K) : metal5_noqrc has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (459228K) : metal5_res has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (459228K) : metal5_iprobe has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (459484K) : metal5_diffprb has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (459484K) : radhard_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (459484K) : memcap_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (459484K) : varicap_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (459484K) : flash_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (459484K) : intbondvia_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (459740K) : intbondmet_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (459740K) : devbondvia_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (459740K) : devbondmet_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (459740K) : devtrench_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (459740K) : redist_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (459740K) : graphbot_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (459740K) : graphtop_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (459996K) : antvia1_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (459996K) : antmetal2_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (459996K) : graphcont_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (459996K) : siwg_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (459996K) : siwg_filler has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (459996K) : siwg_nofill has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (460252K) : sigrating_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (460252K) : singrating_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (460252K) : graphpas_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (460252K) : emwind3_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (460252K) : emwihv3_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (460252K) : redbulay_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (460508K) : smos_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (460508K) : graphpad_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (460508K) : polimide_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (460508K) : polimide_pin has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (460508K) : recog_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (460508K) : recog_pin has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (460764K) : recog_esd has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (460764K) : recog_diode has 140 polygons
2025-09-09 17:34:40 +0200: Memory Usage (460764K) : recog_tsv has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (460764K) : recog_iprobe has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (460764K) : recog_diffprb has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (460764K) : recog_pillar has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (461020K) : recog_sbump has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (461020K) : recog_otp has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (461020K) : recog_pdiode has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (461020K) : recog_mom has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (461020K) : recog_pcm has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (461020K) : colopen_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (461276K) : graphmetal1_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (461276K) : graphmetal1_filler has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (461276K) : graphmetal1_nofill has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (461276K) : graphmetal1_slit has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (461276K) : graphmetal1_opc has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (461276K) : graphmet1l_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (461276K) : graphmet1l_filler has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (461532K) : graphmet1l_nofill has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (461532K) : graphmet1l_slit has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (461532K) : graphmet1l_opc has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (461788K) : extblock_drw has 12 polygons
2025-09-09 17:34:40 +0200: Memory Usage (461788K) : nldd_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (461788K) : pldd_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (461788K) : next_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (461788K) : pext_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (461788K) : nexthv_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (461788K) : pexthv_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (461788K) : graphgate_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (461788K) : sinwg_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462044K) : sinwg_filler has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462044K) : sinwg_nofill has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462044K) : mempad_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462044K) : topvia1_drw has 79908 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462044K) : topmetal1_drw has 303 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462044K) : topmetal1_pin has 264 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462044K) : topmetal1_mask has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462044K) : topmetal1_filler has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462044K) : topmetal1_nofill has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462044K) : topmetal1_slit has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462044K) : topmetal1_text has 264 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462044K) : topmetal1_noqrc has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462044K) : topmetal1_res has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462044K) : topmetal1_iprobe has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462044K) : topmetal1_diffprb has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462044K) : inldpwl_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462044K) : polyres_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462044K) : polyres_pin has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462044K) : vmim_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462044K) : nbulaycut_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462044K) : antmetal1_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462044K) : topvia2_drw has 42644 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462044K) : topmetal2_drw has 289 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462044K) : topmetal2_pin has 275 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462044K) : topmetal2_mask has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462044K) : topmetal2_filler has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462044K) : topmetal2_nofill has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462044K) : topmetal2_slit has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462300K) : topmetal2_text has 277 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462300K) : topmetal2_noqrc has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462300K) : topmetal2_res has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462300K) : topmetal2_iprobe has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462300K) : topmetal2_diffprb has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462300K) : snsring_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462300K) : sensor_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462300K) : snsarms_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462300K) : snscmosvia_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462300K) : colwind_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462300K) : flm_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462300K) : hafniumox_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462300K) : memvia_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462300K) : thinfilmres_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462300K) : rfmem_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462300K) : norcx_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462300K) : norcx_m2m3 has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462300K) : norcx_m2m4 has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462300K) : norcx_m2m5 has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462300K) : norcx_m2tm1 has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462300K) : norcx_m2tm2 has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462300K) : norcx_m3m4 has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462300K) : norcx_m3m5 has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462300K) : norcx_m3tm1 has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462300K) : norcx_m3tm2 has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462300K) : norcx_m4m5 has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462300K) : norcx_m4tm1 has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462300K) : norcx_m4tm2 has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462300K) : norcx_m5tm1 has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462300K) : norcx_m5tm2 has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462300K) : norcx_tm1tm2 has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462300K) : norcx_m1sub has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462300K) : norcx_m2sub has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462300K) : norcx_m3sub has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462300K) : norcx_m4sub has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462300K) : norcx_m5sub has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462300K) : norcx_tm1sub has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462300K) : norcx_tm2sub has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462300K) : snsbotvia_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462300K) : snstopvia_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462556K) : deepvia_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462556K) : fgetch_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462556K) : ctrgat_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462556K) : fgimp_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462556K) : emwihv_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462556K) : lbe_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462556K) : alcustop_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462556K) : nometfiller_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462556K) : prboundary_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462556K) : exchange0_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462556K) : exchange0_pin has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462556K) : exchange0_text has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462556K) : exchange1_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462556K) : exchange1_pin has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462556K) : exchange1_text has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462556K) : exchange2_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462556K) : exchange2_pin has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (462556K) : exchange2_text has 0 polygons
